Prot_A;Prot_B
RASGRF2;CALML3
RASGRF2;CALML4
RASGRF2;CALM3
ADCY8;PRKACG
ADCY8;CALML6
ADCY8;CALML3
ADCY8;CALML5
SHANK1;DLGAP1
CALML6;CAMK2B
CALML6;CAMK2A
CALML3;CAMK2B
CALML3;CAMK2A
DLGAP1;DLG1
DLGAP1;DLG4
CALML5;CAMK2B
CALML5;CAMK2A
CAMK2B;NOS1
NOS1;CAMK2A
LIN7B;MPP2
LIN7B;LIN7C
LIN7B;CASK
RASGRF2;RASGRF1
APBA1;APP
APBA1;CASK
CALML6;RASGRF1
LRRC7;CAMK2A
CALML3;RASGRF1
PRKACG;RASGRF1
CALML5;RASGRF1
NOS1;CALM2
NOS1;CALM1
CYP4F3;CYP4F8
CYP4F3;PTGS1
CYP4F3;CYP4A22
CYP4F3;CYP4A11
CYP4F3;ALOX15B
CYP4F3;ALOX12B
CYP4F3;ALOX15
CYP4F3;ALOX12
CYP4F3;ALOX5
CYP4F3;CYP2U1
CYP4F3;CYP2B6
CYP4F3;PTGS2
CYP4F3;CYP2C8
CYP4F3;CYP2E1
CYP4F3;CYP2C19
CYP4F3;CYP2C9
CYP4F3;CYP2J2
CYP4F3;CYP4F2
CYP4F2;CYP4F8
CYP4F2;CYP4A22
CYP4F2;CYP2U1
CYP4F2;CYP2C8
CYP4F2;CYP2B6
CYP4F2;CYP2C19
PTGIS;HPGDS
PTGIS;PTGES
ALOX12;CYP2B6
ALOX12;CYP2C8
ALOX12;CYP4F8
ALOX12;CYP2U1
ALOX12;CYP4A22
ALOX12;CYP2C19
CYP2C9;CYP2B6
CYP2C9;CYP2U1
CYP2C9;CYP2C8
CYP2C9;CYP4F8
CYP2C9;CYP4A22
CYP2C9;HPGDS
CYP2C9;CYP2C19
ALOX15;CYP4A22
ALOX15;CYP4F8
ALOX15;CYP2U1
ALOX15;CYP2B6
ALOX15;CYP2C8
ALOX15;CYP2C19
HPGDS;PTGES3
HPGDS;PTGS2
HPGDS;PTGS1
HPGDS;PTGES2
HPGDS;PTGES
HPGDS;CYP2E1
HPGDS;PTGDS
CYP4A11;CYP4F8
CYP4A11;CYP2U1
CYP4A11;CYP2C19
CYP4A11;CYP2B6
CYP4A11;CYP2C8
PLAAT3;PLB1
CYP2B6;ALOX12B
CYP2B6;ALOX15B
CYP2B6;PTGS2
CYP2B6;CYP2C8
CYP2B6;ALOX5
CYP2B6;PTGS1
CYP2B6;CYP2C19
CYP2B6;CYP2E1
CYP2B6;CYP2J2
CYP2B6;CYP2U1
CYP2B6;CYP4F8
CYP2B6;CYP4A22
CYP2U1;PTGS1
CYP2U1;PTGS2
CYP2U1;ALOX15B
CYP2U1;ALOX12B
CYP2U1;ALOX5
CYP2U1;CYP2C8
CYP2U1;CYP2C19
CYP2U1;CYP2E1
CYP2U1;CYP2J2
CYP2U1;CYP4A22
CYP2U1;CYP4F8
PTGES;PTGDS
PTGES;PTGS1
PTGES;PTGS2
PTGES;PTGES2
PTGES;PTGES3
PTGS1;CYP4A22
PTGS1;CYP4F8
PTGS1;CYP2C8
PTGS1;CYP2C19
PTGS2;CYP4A22
PTGS2;CYP2C19
PTGS2;CYP2C8
PTGS2;CYP4F8
CYP2J2;CYP2C19
CYP2J2;CYP2C8
CYP2J2;CYP4F8
CYP2J2;CYP4A22
CYP2C8;ALOX12B
CYP2C8;ALOX15B
CYP2C8;ALOX5
CYP2C8;CYP4F8
CYP2C8;CYP2C19
CYP2C8;CYP4A22
CYP2C8;CYP2E1
CYP2C19;ALOX12B
CYP2C19;ALOX15B
CYP2C19;CYP2E1
CYP2C19;CYP4A22
CYP2C19;ALOX5
CYP4A22;ALOX5
CYP4A22;ALOX15B
CYP4A22;CYP4F8
CYP4A22;ALOX12B
ALOX5;CYP4F8
ALOX15B;CYP4F8
CYP4F8;ALOX12B
MT-ATP6;MT-ATP8
FOSB;FOSL1
FOSB;FOSL2
FOSB;JUN
FOSB;JUNB
FOSB;FOS
FOSL2;FOS
FOSL2;JUNB
BATF;JUNB
JUNB;JUN
JUNB;FOSL1
JUNB;FOS
FOS;MAF
FOS;FOSL1
MAF;BGLAP
MAF;RUNX2
GSTA3;TXNDC12
LRFN5;PTPRD
TRAF2;PRKCQ
PRKCQ;CASP3
PRKCQ;TRPV4
PRKCQ;PRKCE
PRKCQ;MAPK8
PRKCQ;PRKCB
PRKCQ;PRKCD
PRKCQ;PTPN6
PRKCE;PLA2G6
PRKCD;PLA2G6
PLA2G6;PRKCB
PLA2G6;PRKCA
PDCD1;PDCD1LG2
RPS27A;UBE2L6
UBE2L6;TRIM25
UBE2L6;UBB
UBE2L6;UBC
UBE2L6;UBA52
UBE2L6;ISG15
UBE2L6;UBA7
NFKB1;PRKCQ
PRKCQ;TRAF6
PRKCQ;RELA
PRKCQ;MAP3K7
PRKCQ;IKBKG
PRKCQ;CHUK
PRKCQ;CARD11
BATF3;BATF
IFNLR1;IFNL2
FLT3;PIK3CB
FLT3;PIK3R1
FLT3;STAT5A
FLT3;STAT3
FLT3;GRB2
FLT3;STAT5B
MS4A2;FYN
MS4A2;SYK
MS4A2;LYN
MS4A2;FCER1G
MS4A2;FCER1A
KIR2DL1;KIR3DL1
KLRD1;KIR3DL1
KLRC2;KIR3DL1
KIR3DL1;KLRC1
CAMK4;CAMK2B
CAMK4;CAMK2A
CAMK4;CALM3
PTPN6;CTLA4
CD74;UTP3
CD74;LTV1
UTP3;RPS27A
UTP3;RPS17
UTP3;RPS18
UTP3;RPS19
UTP3;RPS28
UTP3;RPS24
UTP3;DHX15
UTP3;RPS14
UTP3;RPS23
CSNK1A1;LTV1
RPS27A;LTV1
RPS23;LTV1
RPS21;LTV1
LTV1;RPS28
LTV1;RPS29
LTV1;RPS24
LTV1;FAU
LTV1;RPS18
LTV1;RPS17
LTV1;CSNK1D
LTV1;RPS19
LTV1;RPSA
LTV1;RACK1
LTV1;RPS14
LTV1;RPS20
LTV1;RPS15
ARNT2;SIM1
ARNT2;NPAS4
SMAD7;STAT1
SMAD7;SMAD4
SMAD7;SMAD3
RAB5A;RABGEF1
RABGEF1;RABEP1
SH2D3A;EGFR
NCK2;CHN1
RUNX1;CBFB
CBFB;NR4A3
NCK2;EFNB2
GLA;B4GALT6
B4GALT6;A3GALT2
B4GALT6;B4GALNT1
B4GALT6;B3GNT5
B4GALT6;GBA2
B4GALT6;UGCG
SPI1;MYB
IFNG;CBFB
EP300;MYB
TAL1;MYB
RUNX1;CTLA4
RUNX1;MYB
CEBPB;MYB
RORC;CBFB
FOXP3;CBFB
CBFB;CTLA4
MMP13;MMP14
TCF3;ID3
NPR3;NPPA
NPR3;NPPB
NPR3;NPPC
ADNP2;CBX3
FUZ;INTU
COL1A1;COL11A2
COL1A2;COL11A2
COL3A1;COL11A2
COL11A1;COL11A2
COL5A1;COL11A2
COL11A2;COL5A2
COL11A2;COL2A1
DLL3;DLL4
DLL3;DLL1
DLL3;NOTCH1
DLL3;NOTCH3
DLL3;NOTCH2
DLL3;NOTCH4
ATP6V1E1;ATP6AP1
REN;ATP6AP2
ATP6V1A;ATP6AP1
ATP6V1B2;ATP6AP1
ATP6V0A4;ATP6AP1
ATP6AP1;ATP6AP2
ATP6AP1;RNASEK
APP;LCN2
SMAD7;SNW1
SMAD7;SMAD1
SMAD7;SMAD5
SMAD7;SMAD9
SMAD7;SMAD2
SMAD7;SMAD6
SMAD7;TGFBR2
SMAD7;YAP1
SMAD7;TGFBR1
UTP3;DHX37
PYCARD;PYDC1
GRP;NMBR
NMBR;NMB
RAB35;DENND1B
YWHAE;DENND1B
ANG;RNASE4
TNFRSF18;TNFSF18
SIRT1;BST1
CD38;BST1
SIRT2;BST1
BST1;ENPP3
BST1;SIRT6
BST1;NMNAT2
KIR3DL1;B2M
KIR3DL1;HLA-B
PYDC1;IKBKG
PRKCQ;CBFB
PRKCQ;RUNX1
PRKCQ;EZR
PRKCQ;PDPK1
PRKCQ;PTPN11
PRKCQ;CD28
CBFB;PRKCB
PRKCG;PLA2G6
IL27RA;B2M
IL27RA;HLA-A
RAG1;RAG2
CAMK4;PLCG2
PRKCG;ATP6AP1
ATP6AP1;PRKCA
ATP6AP1;PRKCB
CD79A;JCHAIN
PIGR;JCHAIN
SPI1;FLT3
FLT3;FLT3LG
FCN3;MASP2
FCN3;MASP1
SERPING1;MBL2
SERPING1;MASP2
FCN2;MASP1
FCN2;MASP2
MASP1;COLEC11
MASP1;MASP2
MASP1;MBL2
MASP1;FCN1
COLEC10;COLEC11
FCN1;MASP2
MBL2;MASP2
MASP2;C4A
REL;NFKBID
BST1;PNP
CNOT7;CNOT8
CNOT8;CNOT4
NDRG1;NDRG2
GSTA3;NFE2L2
PER2;NFIL3
RUNX3;CBFB
NRP1;SEMA3E
PLXND1;SEMA3E
ATF4;MAPKAPK3
MAPKAPK2;MAPKAPK3
GJA1;GJA5
DOCK7;LRCH1
LRCH1;DOCK8
IL27RA;IL27
CCL17;CXCL17
CCL2;CXCL17
CCL13;CXCL17
CCL21;CXCL17
PF4;CXCL17
CXCL10;CXCL17
CCL20;CXCL17
CXCL9;CXCL17
CCL25;CXCL17
CCL8;CXCL17
CXCL12;CXCL17
CXCL17;CCL5
ESPNL;MPP1
WHRN;MPP1
MPP1;MYO3A
MPP1;MYO3B
MPP1;ESPN
MPP1;GSN
MPP1;EPS8L2
MPP1;EPS8
FLT3;PTPRJ
FLT3;CEBPA
BATF3;BATF2
BATF;BATF2
LFNG;MFNG
NOTCH2;MFNG
NOTCH3;MFNG
MFNG;NOTCH4
MFNG;NOTCH1
ST6GALNAC1;C1GALT1
ST3GAL2;C1GALT1
C1GALT1;ST3GAL1
C1GALT1;GCNT1
KIR3DL1;PTPN6
KIR3DL1;PTPN11
CXCL14;CXCL17
CCL28;CXCL17
XCL1;CXCL17
RBM39;EIF4A3
RPL35;DAPL1
RPS27A;SELENOP
FREM2;FAU
RPL29;DAPL1
RPS23;DAPL1
RPS23;SELENOP
HSD3B7;FAU
RPL13;DAPL1
DAPL1;RACK1
DAPL1;UBA52
DAPL1;RPL23
DAPL1;RPS19
DAPL1;RPSA
DAPL1;RPS18
DAPL1;RPL14
DAPL1;RPS29
DAPL1;RPS24
DAPL1;RPS21
DAPL1;RPL31
DAPL1;RPL6
DAPL1;RPL27
DAPL1;RPL32
DAPL1;RPL30
DAPL1;RPL4
DAPL1;RPS28
DAPL1;RPL11
DAPL1;RPS15
DAPL1;FAU
RPS21;SELENOP
VIT;FAU
RPS18;SELENOP
COMMD5;FAU
RPS24;SELENOP
SELENOP;RACK1
SELENOP;RPS28
SELENOP;RPS17
SELENOP;RPS19
SELENOP;RPS15
SELENOP;RPS20
SELENOP;FAU
FAU;BMPER
FAU;HSD3B2
PF4;CBFB
FOXO1;RAG2
RBX1;DCAF15
DCAF15;GLMN
DCAF15;AMBRA1
DCAF15;DCAF12
DCAF15;DCAF1
DCAF15;CUL4A
AGO2;DCP2
RBM39;DHX9
TARBP2;DCP2
DHX9;DCP2
FOXP3;FOXP2
FOXP2;FOXP1
NCK2;PIK3AP1
MIF;HPD
GOT2;HPD
HPD;IL4I1
MAOB;IDO1
IDO1;IL4I1
SGPP1;DEGS1
CERS2;DEGS1
CERS3;DEGS1
SPHK1;DEGS1
SGPP2;DEGS1
DEGS1;PLPP2
DEGS1;PLPP3
DEGS1;ASAH2
DEGS1;ACER3
DEGS1;ACER2
DEGS1;ASAH1
DEGS1;SPHK2
PPP2R1A;DRD2
DRD2;PPP2CA
DRD2;ARRB2
WDR37;PACS1
RAC2;WASF1
NCKAP1L;WASF1
ABI2;WASF1
RAC3;WASF1
WASF1;ARF1
WASF1;CYFIP1
WASF1;CYFIP2
RBX1;SUPT6H
PAF1;SUPT6H
LEO1;SUPT6H
SUPT6H;CUL4A
SUPT6H;H4C1
SUPT6H;H2BC11
SUPT6H;ERCC6
SUPT6H;CDC73
SUPT6H;CTR9
UBD;NUB1
EPRS1;DUS2
EBI3;IL27RA
CYCS;NRF1
RUNX1;TNFRSF18
TNFRSF18;CBFB
IL2RA;CBFB
NFATC2;FOXP2
LGALS3;CBFB
CDK6;CBFB
MYB;SIN3A
MYB;KMT2A
CR1;CBFB
PRMT1;CBFB
GZMB;PARP3
CASP3;PARP3
HLA-G;KIR3DL1
APOB;OLR1
DDRGK1;UFC1
UBA5;UFC1
UFC1;UFM1
RAC2;ABL2
EGFR;ABL2
RAC3;ABL2
ABL1;ABL2
ITGAV;DMP1
DMP1;ITGB3
HSD3B7;CYP8B1
HSD3B7;CYP7B1
CYP7B1;CH25H
DCP2;UPF1
IL27RA;IL17D
MEIS1;MAB21L1
MAB21L1;PBX1
MAB21L1;MEIS2
TMEM50A;LEPROT
CYP7B1;HSD3B2
WASF1;ACTB
WASF1;ACTG1
SSBP3;LDB1
CSNK1A1;SPATA46
RBX1;SKP2
SKP1;SKP2
SKP2;UBA52
SKP2;UBC
SKP2;UBB
SKP2;MYC
SKP2;FBXW7
SKP2;BTRC
NCK2;ABI2
NCK2;RAC2
NCK2;RAC3
NCK2;PAK3
RAC3;TRIO
TRIO;RHOA
TRIO;RAC1
LHX9;LHX2
LHX9;SSBP3
LMO4;SSBP3
SSBP3;LHX1
MEIS1;HOXB13
HOXB13;MEIS2
DEGS1;SMPD1
MAOB;SAT1
SAT1;AOC1
ST6GALNAC1;GALNT11
GCNT1;GALNT11
FUT1;ST3GAL4
B3GALT5;ST3GAL4
ATXN1;ATXN1L
KAT5;ATXN1L
MMP13;CBFB
ITGA5;CBFB
IHH;CBFB
PPM1D;CBFB
BGLAP;CBFB
BMP2;CBFB
SPP1;CBFB
APOBEC3G;CBFB
LAMB4;CD44
BMP4;NOG
BMP6;NOG
NOG;BMP2
NOG;BMP7
GFAP;NES
MAPK1;NPAS4
MAPK3;NPAS4
MYH9;MYL2
MYL2;MYLK
MYL2;MYH11
MYL2;MYL4
ATXN1;CIC
MYL2;MYH14
MYL2;ACTG1
MYL2;ACTB
MYL2;ACTC1
UGT8;DEGS1
DEGS1;GBA2
DEGS1;ENPP7
DEGS1;SMPD4
DEGS1;SGMS2
DEGS1;SGMS1
DEGS1;UGCG
SLC8A2;PRKG1
SLC8A2;PRKACA
SLC8A2;SLC8A3
CAMK4;CALM1
PUM2;ATXN1L
CBR1;PTGES
CBR3;PTGES
NPAS4;XPO1
DHPS;MAPK3
NCK2;KDR
NCK2;EGFR
NCK2;NCK1
CALM3;IQSEC1
NEFM;NES
NKAP;EIF4A3
NKAP;SNW1
NKAP;CRNKL1
NKAP;CACTIN
NKAP;PRKRIP1
CRNKL1;PRKRIP1
CACTIN;PRKRIP1
PRKRIP1;SNW1
PRKRIP1;EIF4A3
RRM1;TXN
RRM1;RRM2
HSD17B2;CYP1B1
HSD17B2;HSD3B2
HSD17B7;CYP1B1
HSD17B12;CYP1B1
FREM2;ITGB1
FREM2;ITGA8
FREM2;FREM1
ITGA8;FREM1
ITGB1;FREM1
PFN4;DIAPH1
PFN4;ACTG1
PFN4;ACTB
NOG;GDF5
DISP1;SHH
CPEB3;CNOT8
TOB1;CNOT8
CNST;ATP6AP1
TG;LRP2
UGT1A6;CYP1B1
UGT1A1;CYP1B1
UGT2B28;CYP1B1
UGT1A10;CYP1B1
UGT1A9;CYP1B1
UGT1A4;CYP1B1
UGT1A7;CYP1B1
UGT1A8;CYP1B1
UGT1A3;CYP1B1
TAS1R1;TAS1R3
TAS1R3;TAS1R2
DCP2;PARN
WNT5A;CER1
WNT11;CER1
WNT2B;CER1
DHDDS;PDSS2
PDSS2;FDFT1
LHX2;ROBO1
LHX2;ROBO2
DISP1;IHH
DISP1;DHH
WNT4;CER1
WNT10B;CER1
WNT7B;CER1
GSTA3;CYP1B1
GSTM1;CYP1B1
AKR1C3;CYP1B1
IDO1;CYP1B1
NME3;RRM1
RRM1;NME1
RRM1;NME2
RRM1;PKM
RRM1;GUK1
SNAPIN;BORCS8
BORCS8;BLOC1S1
SEC61B;TUSC3
RPN2;TUSC3
DAD1;TUSC3
STT3B;TUSC3
RPN1;TUSC3
ALG10B;TUSC3
MAGT1;TUSC3
DOLPP1;TUSC3
STT3A;TUSC3
DDOST;TUSC3
TUSC3;TMEM258
TUSC3;OST4
LEMD2;CHMP7
WNT1;CER1
ATR;RFX3
RRM1;ENTPD5
RRM1;ENTPD4
LSM14B;DCP2
CNOT7;DCP2
NAXE;DCP2
TRAPPC8;LCA5
TRAPPC8;RAB1B
TRAPPC8;TBC1D14
TRAPPC8;RAB1A
TRAPPC8;TRAPPC2B
TRAPPC8;TRAPPC12
TRAPPC8;TRAPPC11
TRAPPC8;TRAPPC2
TRAPPC8;TRAPPC4
PACSIN2;PACSIN3
PACSIN3;PACSIN1
CDK2;SKP2
RPS27A;SKP2
SKP2;ARIH1
EP300;CAMK4
CAMK4;ATF4
DRD2;GNAI3
DRD2;GNB1
DRD2;GNAI1
RAB21;RABGEF1
GNAS;TAS2R46
GNB1;TAS2R46
HK2;TKT
HK2;HKDC1
HK2;ALDOA
HK2;G6PD
HK2;H6PD
HK2;HK3
HK2;GPI
HK3;ALDOA
HK3;TKT
HK3;H6PD
HK3;G6PD
HK3;HKDC1
HK3;GPI
UGDH;UGP2
SMAD7;ITCH
ADAM22;LGI2
IL27;CRLF1
GSTA3;CYP2E1
GOT2;PPCS
WNT7A;CER1
CER1;WNT5B
SKP2;AKT1
SKP2;FOXO1
ARF1;IQSEC1
IQSEC1;CALM2
PRPS1;TKT
RASGRP1;SOS1
RASGRP1;HRAS
RASGRP1;RAP1A
PLS3;LCP1
SKP2;CDK1
USP18;SKP2
REV1;UBA52
REV1;RPS27A
REV1;UBB
REV1;UBC
UFD1;SKP2
RPS27A;RABGEF1
UBE2L6;PRKN
RABGEF1;UBB
RABGEF1;UBA52
RABGEF1;UBC
GLA;NEU4
GLA;UGT8
MYLIP;LDLR
DLD;AMT
AMT;GLUD1
AMT;GLUL
AMT;SHMT2
AMT;GCSH
ATP5F1B;NRF1
AMH;NOG
NCK2;ROBO1
NCK2;ROBO2
LCP2;NCK2
UBE2L6;SNCA
HDAC5;CAMK4
HDAC4;CAMK4
ZNF830;CRNKL1
ZNF830;SNW1
HK2;VDAC1
HK3;VDAC1
CRYGD;CRYAB
DPYSL5;DPYSL3
DPYSL5;FES
DPYSL5;DPYSL2
RBM39;DCAF15
ATP1B4;SMAD7
CAMK4;CREB3
CAMK4;CREB3L2
GLA;NEU3
BNIP3L;STEAP3
COMMD1;COMMD5
DENND10;COMMD5
COMMD5;VPS29
BST1;PRKG1
GNPNAT1;HK2
GNPNAT1;HK3
CTSZ;AGT
CTSZ;BCL2
IL1RAPL1;TUSC3
RAB33A;RAB33B
RAB33A;ATG16L1
CBX3;ADNP
TP53;STEAP3
HSD11B1;HSD3B2
AKR1C3;HSD3B2
CYP2E1;HSD3B2
TRPC5;BMPR2
AP2M1;CTLA4
MAD2L2;REV1
AMT;FTCD
KIR3DL1;HLA-A
IL2;JCHAIN
IL18;IL18BP
B3GNT5;B3GALT5
B3GNT5;B4GALT1
B3GNT5;B4GALT4
LBP;BPI
C3;VSIG4
DDX41;NKAP
CTSG;SERPINB4
LMCD1;GATA6
KYNU;IDO1
CALM3;FGF12
SCN5A;FGF12
FGF12;CALM2
CAMK4;KPNA2
GNAS;MAGED2
HSD17B3;HSD3B2
PANK2;PPCS
UGDH;GALT
TG;ASGR2
UGT1A6;UGDH
UGT1A1;UGDH
UGDH;UGT1A9
UGDH;UGT2B28
UGDH;UGT1A3
UGDH;UGT1A10
UGDH;UGT1A4
UGDH;UGT1A8
UGDH;UGT1A7
TRAPPC8;RAB43
GOLPH3L;PCSK9
PRUNE1;GSK3B
HSD17B2;SRD5A2
SRD5A3;SRD5A2
SRD5A3;HSD3B2
HSD17B3;SRD5A2
AKR1C3;SRD5A2
HSD3B2;SRD5A2
HCFC1;NRF1
DHPS;EIF5A
GLA;HEXA
GLA;HEXB
POLR2C;SUPT6H
POLR2I;SUPT6H
SUPT4H1;SUPT6H
ELL;SUPT6H
ERCC8;SUPT6H
POLR2D;SUPT6H
POLR2J;SUPT6H
DDB1;SUPT6H
POLR2G;SUPT6H
SUPT6H;UVSSA
SUPT6H;CTDP1
SUPT6H;POLR2H
SUPT6H;POLR2L
SUPT6H;POLR2K
SUPT6H;POLR2F
SUPT6H;POLR2E
SUPT6H;POLR2B
SUPT6H;POLR2A
SUPT6H;SUPT5H
PRPF19;DHX34
SMG9;SMG8
SMG9;SMG1
DHX34;CDC5L
DHX34;CDC40
SMG1;SMG8
RPA1;RAD52
PALB2;RAD51
PALB2;BRCA1
PALB2;BRCA2
WRN;RAD52
ERCC4;RAD52
RAD52;ABL1
RAD52;TP53BP1
RAD52;XRCC6
RAD52;RPA2
RAD52;RAD51
TNKS2;PTEN
RRN3;POLR2H
RRN3;POLR2K
RRN3;POLR2E
RRN3;POLR2L
RRN3;POLR2F
RRN3;POLR1A
RRN3;POLR1B
TBP;SNAPC4
SNAPC4;GTF2B
PMM1;UBIAD1
COQ2;NUS1
DHDDS;NUS1
NUS1;UBIAD1
UBE2D1;UBE2D2
PDHA2;ME3
LDHD;ME3
PDHB;ME3
PKM;ME3
ME1;ME3
ME3;LDHA
SPTLC2;KDSR
SPTLC2;SPTLC1
CERS4;CERS3
CERS4;CERS6
CERS4;PLPP3
CERS4;PLPP2
CERS4;CERS5
CERS4;CERS2
CERS4;SGPP2
CERS4;ACER3
CERS4;SPHK2
CERS4;SPHK1
CERS4;ASAH2
CERS4;ASAH1
CERS4;ACER2
CERS4;KDSR
CERS4;ACER1
CERS4;DEGS1
SPTLC1;KDSR
CERS2;CERS5
CERS2;CERS6
CERS2;ACER1
CERS2;KDSR
CERS3;CERS5
CERS3;CERS6
CERS3;ACER1
CERS3;KDSR
ACER1;ACER2
ACER1;PLPP3
ACER1;PLPP2
ACER1;SGPP2
ACER1;DEGS1
ACER1;CERS5
ACER1;CERS6
ACER1;SPHK1
ACER1;SPHK2
ACER1;ASAH1
ACER1;ASAH2
SPHK1;CERS5
SPHK1;KDSR
SPHK1;CERS6
SGPP2;KDSR
SGPP2;CERS5
SGPP2;CERS6
DEGS1;CERS5
DEGS1;KDSR
DEGS1;CERS6
CERS5;PLPP3
CERS5;PLPP2
CERS5;CERS6
CERS5;ACER3
CERS5;SPHK2
CERS5;ACER2
CERS5;ASAH2
CERS5;ASAH1
CERS5;KDSR
PLPP2;KDSR
PLPP2;CERS6
ACER2;CERS6
PLPP3;KDSR
PLPP3;CERS6
ASAH1;KDSR
ASAH1;CERS6
CERS6;SPHK2
CERS6;ACER3
CERS6;ASAH2
CERS6;KDSR
ASAH2;KDSR
ACER3;KDSR
SPHK2;KDSR
PYGL;MGAM
PYGL;AMY2A
SI;MGAM
SI;AMY2A
INSR;INSRR
PNPLA2;PNLIP
INSRR;PTPN1
INSRR;IGF1R
INSRR;INS
PNLIP;LPL
MGAM;AMY2A
RPA3;RAD52
RPA3;RMI1
RPA1;RMI1
FANCM;RAD52
FANCM;RMI1
MUS81;RAD52
CENPS;RMI1
RMI1;CENPX
RMI1;BLM
RMI1;RPA2
RMI1;TOP3A
BLM;RAD52
RAD52;FBH1
RAD52;XRCC3
AMPH;DNM2
FDX1;RFK
GATB;GLUD2
GATB;GMPS
GATB;DARS2
GLUD1;GMPS
GLUL;GMPS
GLUD2;GMPS
DPYD;GMPS
ALDH18A1;GMPS
FDXR;GMPS
GMPS;DARS2
CUL3;KLHL13
KLHL9;KLHL13
DGAT2;DGAT1
ACSBG1;PPT2
MGLL;ACSBG2
ACSL4;PPT2
ACSL3;PPT2
PPT2;ACSBG2
PPT2;ACSL1
PPT2;PPT1
ACSBG2;LPL
ACSBG2;PPT1
FKTN;POMK
POMT2;POMGNT2
POMT2;DAG1
POMT2;POMT1
POMT2;POMGNT1
POMK;DAG1
POMK;B3GALNT2
MRPS7;GFM1
GFM1;MRPL58
GFM1;RPS15
GFM1;RPS3
GFM1;MRPS12
TARS3;TARS2
TARS2;TARS1
CERK;GALC
CERK;DEGS1
CERK;CERS5
CERK;CERS4
CERK;CERS6
CERK;ACER1
GLA;NEU2
GLA;GAL3ST1
GLA;NEU1
GLA;GALC
SMPD3;GALC
SMPD3;DEGS1
SMPD3;CERS5
SMPD3;CERS6
SMPD3;CERS4
NEU2;GALC
CERS4;GBA2
CERS4;GALC
CERS4;UGT8
CERS4;ENPP7
CERS4;SMPD4
CERS4;SGMS2
CERS4;SGMS1
CERS4;SMPD1
CERS4;UGCG
CERS4;SMPD2
SMPD2;GALC
SMPD2;DEGS1
SMPD2;CERS5
SMPD2;CERS6
GALC;NEU3
GALC;PLPP3
GALC;SGPP2
GALC;NEU4
GALC;ENPP7
GALC;PLPP2
GALC;NEU1
GALC;DEGS1
GALC;CERS5
GALC;ACER1
GALC;SGMS2
GALC;SMPD4
GALC;ACER2
GALC;CERS6
GALC;ASAH2
GALC;CERS3
GALC;CERS2
GALC;GAL3ST1
GALC;SGMS1
GALC;GBA2
GALC;UGCG
GALC;UGT8
GALC;SMPD1
GALC;ASAH1
ACER1;UGT8
ACER1;GBA2
ACER1;SGMS2
ACER1;SGMS1
ACER1;UGCG
UGT8;CERS5
UGT8;CERS6
CERS5;GBA2
CERS5;ENPP7
CERS5;SMPD4
CERS5;SGMS2
CERS5;SGMS1
CERS5;UGCG
CERS5;SMPD1
ENPP7;CERS6
SMPD1;CERS6
SGMS1;CERS6
UGCG;CERS6
GBA2;CERS6
CERS6;SMPD4
CERS6;SGMS2
HPRT1;TPMT
TPMT;XDH
ALDH1L2;AMT
ALDH1L2;MTHFD2L
ALDH1L2;MTHFD2
ALDH1L1;AMT
ALDH1L1;MTHFD2L
ALDH1L1;MTHFD2
AMT;DHFR2
AMT;DHFR
AMT;GART
AMT;MTHFD1
AMT;SHMT1
AMT;MTHFD2L
AMT;MTHFD2
SHMT1;MTHFD2L
SHMT1;MTHFD2
SHMT2;MTHFD2L
SHMT2;MTHFD2
GART;MTHFD2
GART;MTHFD2L
MTHFD2;MTHFD1
MTHFD2;MTHFD2L
MTHFD2L;MTHFD1
RNF11;SMURF2
SMURF2;NEDD4
SMURF2;UBE2D3
SMURF2;UBE2D1
SMURF2;UBA52
SMURF2;UBE2L3
CBL;UBE2D2
UBE2D3;NEDD4L
UBE2D3;NEDD4
UBE2D2;NEDD4
UBE2D2;UBA52
UBE2D2;NEDD4L
NUDT12;QPRT
UMPS;UPP1
NT5C;AMPD2
NT5C;QPRT
NT5C;ADSL
NT5C;ADSS2
NT5C;GMPS
NT5C;ADK
NT5C;UPP1
NT5C;DCTD
NT5C;DTYMK
NT5C;DCK
DCK;ADA2
DCK;ENPP3
DCK;ENPP1
DCK;DCTPP1
DCK;ADSL
DCK;ADA
DCK;AMPD2
DCK;PNP
DCK;NT5C2
DCK;DCTD
DCK;CDA
HPRT1;ADSL
HPRT1;ADSS2
HPRT1;AMPD2
HPRT1;GMPS
TK2;UPP1
TK2;DCTD
TK2;DTYMK
DTYMK;CDA
DTYMK;NT5C2
DTYMK;DCTD
IMPDH2;AMPD2
IMPDH2;ADSS2
IMPDH2;GMPS
DCTPP1;DCTD
UPP1;NT5C2
UPP1;UPP2
UPP1;PNP
UPP1;CDA
ADSS1;ADSS2
ADSS1;AMPD2
ADSS1;ADSL
NT5C2;QPRT
NT5C2;ADSS2
NT5C2;GMPS
NT5C2;ADSL
NT5C2;ADK
NT5C2;DCTD
PNP;ADK
ADSS2;NUDT16
ADSS2;AMPD2
ADSS2;ADSL
GUK1;GMPS
ADA;ADK
NMNAT1;QPRT
QPRT;ENPP3
QPRT;ENPP1
ADA2;ADK
ENPP3;ADSL
ENPP3;GMPS
ENPP3;ADK
ENPP3;AMPD2
GMPS;ENPP1
NUDT16;AMPD2
ADK;ENPP1
ADK;ADSL
